,0
23005,1
82758,0
10814,1
15570,1
158663,0
157979,0
56099,0
156713,0
63997,0
49129,0
16142,1
121599,0
148470,0
3725,1
105120,0
90875,0
27915,1
159421,0
87436,0
140321,0
98648,0
49406,0
970,1
24679,1
67710,0
95691,0
121030,0
75449,0
9824,1
124254,0
33363,1
152718,0
4501,1
157042,0
90684,0
25822,1
90820,0
7236,1
34496,1
66792,0
33137,1
129568,0
113693,0
58951,0
34849,1
138731,0
20107,1
24074,1
75570,0
12945,1
86026,0
111255,0
61013,0
56291,0
28871,1
119875,0
154125,0
70248,0
73488,0
28374,1
61521,0
108030,0
28369,1
119948,0
155260,0
135430,0
96681,0
106579,0
49418,0
15690,1
56433,0
87753,0
101366,0
22721,1
24363,1
95559,0
48187,0
63437,0
81402,0
106035,0
84844,0
133351,0
18125,1
118547,0
158577,0
106752,0
1608,1
147183,0
150295,0
8541,1
135467,0
147866,0
79393,0
155274,0
145546,0
75991,0
111650,0
7529,1
115721,0
87577,0
101151,0
63,1
89142,0
148917,0
112262,0
144483,0
122033,0
35843,1
84669,0
147903,0
11161,1
45848,0
2281,1
49851,0
148082,0
82386,0
8808,1
95572,0
158215,0
127075,0
155776,0
18997,1
116388,0
39669,1
54280,0
134889,0
42514,1
20606,1
1996,1
146634,0
32617,1
89567,0
70992,0
135373,0
43235,1
126228,0
17098,1
44591,1
51072,0
61397,0
133327,0
145178,0
115596,0
149398,0
147611,0
73035,0
104948,0
86048,0
44498,1
56038,0
23302,1
6837,1
110808,0
56292,0
103938,0
47355,0
76747,0
15007,1
48265,0
154686,0
135404,0
118792,0
21168,1
26469,1
54032,0
27760,1
94121,0
47120,0
104864,0
130657,0
130268,0
133819,0
54543,0
130370,0
15859,1
22259,1
95848,0
136499,0
39553,1
73069,0
57572,0
40681,1
33668,1
108578,0
107553,0
29122,1
6555,1
34315,1
78766,0
67167,0
25684,1
117416,0
68943,0
32037,1
157284,0
136714,0
87523,0
23711,1
2293,1
43616,1
158913,0
27451,1
16287,1
36609,1
89120,0
58376,0
109765,0
41276,1
77435,0
38263,1
108490,0
127050,0
140763,0
118261,0
112440,0
24469,1
106669,0
49531,0
55011,0
94814,0
134123,0
86854,0
155094,0
96367,0
16827,1
137451,0
100064,0
103236,0
159528,0
95158,0
107690,0
60570,0
22824,1
118568,0
16959,1
22622,1
55231,0
33495,1
26028,1
120937,0
155832,0
158396,0
2087,1
67472,0
90590,0
150719,0
129152,0
50094,0
50948,0
32693,1
142327,0
49481,0
87103,0
30941,1
90028,0
86737,0
116714,0
11280,1
155722,0
115430,0
80224,0
123683,0
1531,1
6286,1
159238,0
80896,0
50372,0
19192,1
85443,0
56993,0
58459,0
133320,0
42782,1
120807,0
83968,0
71009,0
132220,0
158891,0
137587,0
67611,0
111043,0
116173,0
12996,1
9511,1
98225,0
147631,0
129418,0
138515,0
22027,1
136088,0
19403,1
9786,1
119345,0
137041,0
110713,0
100529,0
16895,1
141044,0
130604,0
77197,0
66274,0
139224,0
131026,0
122117,0
21816,1
9077,1
93706,0
140849,0
34856,1
100615,0
50583,0
85562,0
134404,0
12152,1
13135,1
22390,1
23618,1
22408,1
10452,1
76180,0
45929,0
84152,0
60331,0
155787,0
125447,0
147113,0
662,1
43811,1
29896,1
113832,0
120316,0
135503,0
10808,1
79956,0
39024,1
100392,0
129501,0
103496,0
39005,1
49080,0
85402,0
24191,1
27568,1
126500,0
4821,1
117732,0
119302,0
134290,0
43353,1
49595,0
74393,0
110665,0
30006,1
23374,1
149110,0
112602,0
55499,0
67655,0
6701,1
44389,1
155885,0
74762,0
16961,1
146641,0
91883,0
104664,0
148033,0
19867,1
58685,0
157951,0
89286,0
10440,1
41723,1
39276,1
33081,1
118156,0
145752,0
132345,0
85466,0
149690,0
76470,0
159621,0
12308,1
137195,0
63763,0
33145,1
97594,0
101468,0
35696,1
102541,0
116240,0
124001,0
98258,0
125055,0
48583,0
105093,0
30497,1
54252,0
101465,0
126916,0
102460,0
9236,1
118333,0
22150,1
93696,0
51908,0
39567,1
155837,0
85757,0
77152,0
37880,1
142846,0
152616,0
59209,0
103714,0
128262,0
76130,0
94476,0
83442,0
127284,0
58118,0
55879,0
711,1
123832,0
140924,0
102380,0
142640,0
132145,0
16286,1
48061,0
157803,0
65479,0
108853,0
94827,0
28436,1
79028,0
123287,0
100847,0
101299,0
125282,0
148736,0
41532,1
77680,0
47164,0
56985,0
150325,0
40605,1
46765,0
56721,0
2882,1
23435,1
8599,1
97967,0
58867,0
104444,0
22384,1
142058,0
96677,0
57786,0
116841,0
39993,1
77911,0
61235,0
57451,0
87821,0
30960,1
135760,0
156367,0
147169,0
32404,1
11267,1
29277,1
122469,0
44738,1
4492,1
99938,0
91896,0
59198,0
132394,0
79064,0
109778,0
101708,0
86777,0
19580,1
24104,1
94520,0
66285,0
109773,0
1505,1
40964,1
118133,0
19497,1
50468,0
9035,1
24604,1
141068,0
28621,1
148608,0
11328,1
66035,0
119627,0
151467,0
150421,0
134155,0
112141,0
46512,0
24543,1
146644,0
143019,0
35346,1
88116,0
151754,0
25230,1
128907,0
137661,0
2877,1
22141,1
109983,0
47052,0
68704,0
142382,0
134569,0
114537,0
61957,0
141462,0
106446,0
33672,1
17202,1
114709,0
137779,0
79691,0
157777,0
65771,0
109192,0
130375,0
12517,1
87403,0
30691,1
127002,0
12306,1
99030,0
81389,0
13098,1
151410,0
76040,0
66691,0
4394,1
113126,0
144008,0
30415,1
47691,0
136620,0
50374,0
1991,1
93469,0
138966,0
5444,1
48674,0
44065,1
71332,0
55639,0
159009,0
140561,0
63780,0
85092,0
153168,0
4037,1
110756,0
18634,1
1641,1
63779,0
112228,0
57931,0
1197,1
57251,0
71785,0
59170,0
152941,0
39683,1
7028,1
92441,0
54472,0
133611,0
66677,0
116947,0
72081,0
108049,0
41428,1
44831,1
33820,1
84362,0
29149,1
107185,0
120227,0
6086,1
152192,0
46759,0
86606,0
63185,0
20790,1
20943,1
135127,0
111591,0
6760,1
51604,0
117762,0
139934,0
94071,0
107427,0
147720,0
13407,1
156191,0
108666,0
92727,0
43600,1
7893,1
141584,0
120435,0
120030,0
67012,0
109513,0
109262,0
2434,1
98088,0
77601,0
138228,0
12671,1
115530,0
73847,0
93079,0
68221,0
146480,0
13058,1
151836,0
111776,0
66889,0
40135,1
147081,0
78658,0
101787,0
38832,1
41107,1
89342,0
120270,0
126881,0
93435,0
58242,0
145707,0
6298,1
153317,0
127448,0
3150,1
119565,0
39081,1
53736,0
113131,0
143535,0
129466,0
69960,0
6312,1
90822,0
135951,0
123055,0
33628,1
90714,0
87234,0
150487,0
56546,0
9261,1
118124,0
26910,1
21146,1
31636,1
57990,0
64260,0
32643,1
128877,0
94060,0
132624,0
60033,0
124292,0
44449,1
74182,0
78822,0
106172,0
17557,1
92927,0
62185,0
143080,0
70857,0
16924,1
13764,1
5575,1
66678,0
7932,1
57762,0
50634,0
14821,1
52494,0
3202,1
116480,0
99702,0
127204,0
116414,0
149481,0
144095,0
27762,1
18348,1
25883,1
66728,0
54137,0
28858,1
53871,0
43701,1
90792,0
77962,0
41868,1
20997,1
138355,0
14721,1
41518,1
71391,0
36711,1
84006,0
155602,0
141900,0
20967,1
16386,1
144354,0
87244,0
157612,0
57432,0
93414,0
39530,1
29336,1
98372,0
60747,0
79012,0
71171,0
144267,0
157508,0
52176,0
114021,0
18622,1
36672,1
38743,1
103048,0
150024,0
106903,0
133568,0
84574,0
124071,0
33940,1
68120,0
17995,1
89329,0
52948,0
150915,0
47742,0
64958,0
64756,0
118799,0
77579,0
85328,0
52410,0
25657,1
150683,0
36151,1
13573,1
148656,0
80757,0
94156,0
37130,1
34167,1
9215,1
86227,0
89562,0
137011,0
60490,0
89759,0
31512,1
34275,1
2115,1
2901,1
32872,1
72164,0
143197,0
64292,0
60711,0
86447,0
50642,0
36663,1
91207,0
109719,0
67856,0
36154,1
82873,0
110532,0
138473,0
84233,0
124440,0
777,1
124371,0
14207,1
20411,1
51266,0
50896,0
158252,0
131108,0
13126,1
19382,1
16874,1
60025,0
65950,0
42322,1
153103,0
64821,0
80585,0
121145,0
93304,0
117495,0
85943,0
53020,0
143393,0
97263,0
77242,0
73218,0
140119,0
110747,0
120935,0
146306,0
7971,1
104782,0
18021,1
63556,0
105726,0
39187,1
129018,0
36079,1
136983,0
19358,1
10392,1
106159,0
93733,0
54671,0
5667,1
45698,0
54143,0
141929,0
38634,1
128303,0
13015,1
19760,1
20970,1
28454,1
115984,0
149965,0
46812,0
5042,1
57701,0
55856,0
77487,0
151978,0
139826,0
149201,0
112368,0
51948,0
97095,0
12293,1
18190,1
56498,0
6718,1
7989,1
82398,0
90782,0
43635,1
149778,0
64817,0
42403,1
59259,0
90176,0
20992,1
106680,0
134139,0
131404,0
3953,1
7910,1
137099,0
41178,1
123636,0
21329,1
92157,0
131984,0
13800,1
126675,0
103570,0
92526,0
84745,0
72569,0
141110,0
64484,0
128740,0
144585,0
102471,0
146503,0
98200,0
80416,0
75906,0
8010,1
62444,0
53946,0
73298,0
12386,1
52878,0
145310,0
90944,0
47077,0
136452,0
111822,0
58536,0
97621,0
62770,0
101086,0
97355,0
128267,0
74873,0
125822,0
100903,0
16469,1
142483,0
155074,0
129889,0
75658,0
70591,0
148334,0
14548,1
156957,0
129623,0
83831,0
118526,0
144403,0
153952,0
79013,0
21357,1
83630,0
27878,1
158905,0
85445,0
46756,0
107287,0
6200,1
145326,0
43997,1
114036,0
4939,1
123109,0
93653,0
116119,0
65943,0
120717,0
142074,0
92428,0
57667,0
87622,0
54383,0
44422,1
539,1
61523,0
119082,0
40495,1
159176,0
58185,0
8846,1
99982,0
83822,0
67711,0
17085,1
15192,1
114627,0
83244,0
26888,1
80614,0
158747,0
139414,0
50768,0
37752,1
50530,0
93570,0
23656,1
125452,0
128571,0
34060,1
94746,0
23903,1
74758,0
139135,0
75312,0
46567,0
23465,1
44324,1
126463,0
31883,1
86070,0
10124,1
86302,0
139203,0
143912,0
43096,1
75298,0
528,1
116025,0
65213,0
131635,0
13419,1
135316,0
148698,0
157127,0
76436,0
69828,0
27410,1
104544,0
53664,0
131631,0
49524,0
87294,0
68241,0
42963,1
16526,1
22536,1
112518,0
129573,0
84988,0
139584,0
55104,0
1095,1
100096,0
122364,0
2135,1
51210,0
103507,0
9105,1
6287,1
87025,0
146247,0
33319,1
130687,0
128719,0
98560,0
13716,1
155596,0
155766,0
63103,0
124137,0
29479,1
86714,0
70409,0
117301,0
13635,1
123463,0
13642,1
113073,0
56080,0
47383,0
112963,0
99682,0
32979,1
44371,1
125564,0
104125,0
70575,0
130909,0
45772,0
124628,0
89024,0
147402,0
143504,0
25210,1
142127,0
140128,0
110459,0
99376,0
107259,0
69942,0
141609,0
63771,0
1613,1
158055,0
85947,0
142756,0
110103,0
107968,0
145526,0
149188,0
82910,0
94237,0
96321,0
130805,0
100029,0
41915,1
123364,0
61534,0
21748,1
29944,1
112854,0
27267,1
92371,0
3765,1
112532,0
126416,0
153679,0
100023,0
145844,0
100884,0
72074,0
97324,0
31822,1
157666,0
33852,1
44010,1
129200,0
159204,0
10920,1
82492,0
44859,1
99140,0
54401,0
60980,0
115146,0
139188,0
6310,1
110538,0
3961,1
72514,0
82809,0
15679,1
134899,0
25548,1
38364,1
156023,0
80556,0
21804,1
121185,0
60168,0
100078,0
69426,0
97261,0
12757,1
16621,1
34253,1
149258,0
62251,0
46438,0
86180,0
68772,0
113792,0
53369,0
61501,0
69677,0
135885,0
36025,1
132056,0
33111,1
125470,0
159477,0
23898,1
89672,0
68294,0
153010,0
84121,0
4667,1
17539,1
132838,0
88435,0
90854,0
57599,0
89926,0
89218,0
119810,0
131941,0
4563,1
33687,1
11186,1
3191,1
69540,0
115758,0
134908,0
109389,0
36894,1
37363,1
39127,1
33922,1
14401,1
36439,1
78334,0
69570,0
30889,1
71875,0
10891,1
41438,1
153312,0
95154,0
71297,0
135724,0
25767,1
152316,0
30819,1
21030,1
6127,1
31304,1
29154,1
138666,0
141744,0
22968,1
74475,0
70839,0
123238,0
95614,0
54284,0
21683,1
108012,0
90062,0
104834,0
27056,1
25161,1
124894,0
157577,0
13710,1
124776,0
130248,0
137113,0
137652,0
117146,0
104306,0
3416,1
14057,1
34340,1
49127,0
84134,0
137119,0
72068,0
55698,0
147585,0
114587,0
3074,1
149210,0
84414,0
124439,0
123262,0
114177,0
82521,0
134254,0
54907,0
27976,1
54604,0
39225,1
92708,0
47483,0
79826,0
128754,0
72321,0
18998,1
3453,1
28545,1
15394,1
109906,0
29048,1
19511,1
42267,1
72600,0
59126,0
83346,0
159265,0
62449,0
116787,0
65450,0
70759,0
127145,0
134699,0
57861,0
153705,0
25554,1
115304,0
97237,0
60598,0
100027,0
113702,0
157517,0
5235,1
12966,1
66052,0
75557,0
10471,1
21907,1
97034,0
131584,0
33428,1
153188,0
39977,1
2065,1
22770,1
150517,0
129334,0
158468,0
23865,1
97170,0
85970,0
134853,0
77082,0
39056,1
133435,0
114205,0
81772,0
48224,0
142540,0
41681,1
26367,1
1407,1
122536,0
23207,1
5207,1
28913,1
79621,0
99534,0
51308,0
60307,0
118039,0
29261,1
67290,0
16787,1
3678,1
126995,0
29757,1
52545,0
100240,0
63692,0
73158,0
9995,1
150821,0
136443,0
87648,0
115501,0
145492,0
102650,0
98852,0
151132,0
48121,0
123849,0
128682,0
111435,0
54872,0
94876,0
86117,0
135096,0
145029,0
40079,1
7095,1
113956,0
94233,0
149411,0
85840,0
120371,0
153516,0
75673,0
127288,0
103824,0
40689,1
15629,1
20727,1
75229,0
15326,1
74970,0
124816,0
106,1
22766,1
30173,1
106233,0
18504,1
78292,0
62114,0
133081,0
156568,0
71538,0
39611,1
25682,1
11538,1
131700,0
89849,0
123416,0
24959,1
133704,0
87308,0
88045,0
57680,0
63096,0
45679,0
30474,1
137512,0
100329,0
87180,0
143845,0
119421,0
85121,0
157959,0
151012,0
1722,1
152468,0
139358,0
13606,1
151935,0
101456,0
76630,0
38777,1
36084,1
17344,1
133887,0
17058,1
9689,1
33418,1
89334,0
117838,0
131796,0
143457,0
8208,1
116359,0
55641,0
34835,1
111764,0
90984,0
93162,0
1758,1
42874,1
50467,0
143025,0
41349,1
156237,0
76849,0
85315,0
100368,0
42833,1
108850,0
126134,0
41907,1
137303,0
23409,1
131534,0
95789,0
118143,0
110118,0
36903,1
148363,0
131975,0
66487,0
50782,0
12503,1
90663,0
41072,1
90270,0
64035,0
99427,0
83429,0
16669,1
48856,0
139918,0
83064,0
96482,0
84311,0
58899,0
158737,0
102077,0
153289,0
106466,0
116795,0
111329,0
17635,1
15080,1
42204,1
90391,0
92380,0
150364,0
1232,1
7508,1
25587,1
16186,1
137771,0
128493,0
43527,1
84253,0
115955,0
71717,0
98697,0
158534,0
127331,0
146094,0
33096,1
100873,0
145860,0
4977,1
137260,0
5019,1
109295,0
124735,0
44728,1
78258,0
147487,0
10719,1
22378,1
105289,0
5493,1
6878,1
119428,0
56273,0
72807,0
109080,0
12755,1
84827,0
66812,0
115044,0
89711,0
159338,0
128857,0
92624,0
104710,0
123889,0
32697,1
75394,0
122980,0
116644,0
81942,0
16070,1
40879,1
94345,0
23107,1
105144,0
3906,1
30438,1
102609,0
127810,0
96989,0
31687,1
110095,0
146667,0
59400,0
147003,0
19628,1
62579,0
130121,0
110077,0
120486,0
22802,1
152187,0
126174,0
79438,0
37608,1
33450,1
15832,1
50925,0
34532,1
109324,0
81915,0
158089,0
1685,1
154997,0
124172,0
11768,1
135596,0
113630,0
119158,0
98922,0
37035,1
122259,0
140343,0
155229,0
145465,0
125730,0
151764,0
26038,1
98883,0
94337,0
23049,1
23841,1
154566,0
75369,0
26308,1
156932,0
84227,0
107475,0
104793,0
56482,0
103074,0
28714,1
134557,0
128980,0
20434,1
49411,0
136866,0
148343,0
66884,0
142303,0
68569,0
61148,0
10242,1
13084,1
70650,0
101794,0
98750,0
107772,0
30071,1
61144,0
38726,1
64329,0
113074,0
30300,1
61418,0
31314,1
133730,0
33698,1
23587,1
5710,1
17816,1
156420,0
43720,1
123736,0
101182,0
24922,1
2729,1
145996,0
109377,0
62778,0
61901,0
112509,0
56074,0
130918,0
157558,0
5661,1
98442,0
9241,1
129087,0
10603,1
118616,0
129668,0
74734,0
51874,0
11634,1
28903,1
29784,1
134859,0
51429,0
50671,0
130458,0
139519,0
134295,0
99509,0
104843,0
127234,0
148139,0
111494,0
41578,1
71036,0
93564,0
57440,0
136668,0
103160,0
97811,0
152720,0
154128,0
137291,0
113658,0
15804,1
56971,0
153574,0
36395,1
133785,0
129404,0
111840,0
133640,0
124278,0
90081,0
11159,1
38758,1
64991,0
149312,0
19398,1
79322,0
6498,1
85375,0
150651,0
43405,1
13500,1
132636,0
120162,0
133772,0
98761,0
147965,0
88966,0
59644,0
117658,0
67648,0
127399,0
48051,0
129572,0
95777,0
19260,1
13331,1
90099,0
7044,1
96125,0
105979,0
47825,0
80838,0
57249,0
55937,0
85278,0
87473,0
143616,0
78746,0
88908,0
135708,0
158430,0
69264,0
23194,1
99904,0
89128,0
85387,0
150739,0
125810,0
152178,0
82833,0
24607,1
63418,0
150265,0
141655,0
154855,0
35368,1
149104,0
69753,0
159330,0
143196,0
27840,1
100776,0
145203,0
77115,0
80092,0
137143,0
6268,1
16509,1
39904,1
139274,0
27159,1
76331,0
12121,1
124151,0
119026,0
22000,1
56515,0
146716,0
106819,0
116827,0
69585,0
42939,1
152544,0
43500,1
54186,0
39371,1
105615,0
117584,0
7272,1
40391,1
40554,1
159695,0
45904,0
64684,0
158518,0
100775,0
153732,0
20104,1
120353,0
128998,0
56602,0
43549,1
122860,0
127861,0
104529,0
134029,0
156586,0
83386,0
69158,0
78709,0
51360,0
108371,0
64996,0
148297,0
24694,1
36860,1
81760,0
59300,0
119852,0
137014,0
136993,0
137695,0
28292,1
98134,0
70565,0
36307,1
83986,0
144144,0
115644,0
19220,1
50330,0
91457,0
101577,0
114531,0
59475,0
107179,0
77489,0
115141,0
107428,0
124512,0
57774,0
155160,0
153015,0
100961,0
107662,0
148662,0
28795,1
119289,0
73815,0
91845,0
151279,0
63081,0
69126,0
59277,0
146566,0
143902,0
87871,0
151813,0
145708,0
118172,0
87007,0
30975,1
152518,0
150608,0
22017,1
41482,1
127892,0
97465,0
86311,0
49262,0
61516,0
57726,0
119942,0
62429,0
116089,0
155398,0
32063,1
98898,0
11418,1
79595,0
97058,0
85397,0
145338,0
127247,0
102164,0
54159,0
115174,0
23392,1
54917,0
77615,0
140695,0
90349,0
94556,0
8014,1
158880,0
21217,1
75501,0
155157,0
93362,0
22171,1
38789,1
81118,0
86693,0
79144,0
130769,0
103406,0
148177,0
135633,0
9536,1
66122,0
123624,0
23516,1
7863,1
10391,1
116949,0
63749,0
41096,1
34416,1
119924,0
32424,1
118494,0
67250,0
79922,0
106801,0
64837,0
50650,0
86169,0
108109,0
93285,0
70572,0
23140,1
116272,0
141857,0
77407,0
83366,0
75057,0
93527,0
116047,0
25453,1
58353,0
111773,0
79613,0
142892,0
89624,0
40488,1
51568,0
75047,0
132578,0
44170,1
11326,1
154127,0
82404,0
25397,1
14968,1
137805,0
129406,0
31776,1
142116,0
144928,0
41669,1
61075,0
15908,1
108735,0
89913,0
153714,0
10191,1
80629,0
231,1
134228,0
56149,0
61659,0
83714,0
141115,0
22592,1
93644,0
67283,0
95955,0
114484,0
119127,0
1351,1
66945,0
112361,0
75873,0
82517,0
151924,0
67372,0
94446,0
66498,0
33699,1
15223,1
118765,0
114902,0
99594,0
55481,0
69040,0
59154,0
133419,0
103262,0
136816,0
59197,0
128314,0
7150,1
794,1
49879,0
121724,0
15486,1
122869,0
74252,0
68099,0
47955,0
12854,1
142664,0
32963,1
2710,1
50246,0
114491,0
143391,0
91485,0
116230,0
54781,0
68984,0
93805,0
82154,0
145211,0
130138,0
138218,0
132009,0
14995,1
126976,0
39658,1
156622,0
142618,0
115206,0
70403,0
63575,0
19025,1
64763,0
75155,0
53924,0
110865,0
49610,0
89858,0
123786,0
142760,0
140954,0
95469,0
104901,0
126899,0
66725,0
158916,0
9311,1
43066,1
46585,0
94854,0
143744,0
70343,0
20742,1
145292,0
25195,1
73361,0
76651,0
117421,0
123355,0
115143,0
102498,0
118044,0
10083,1
64926,0
62375,0
153764,0
28557,1
18770,1
6142,1
29131,1
112466,0
102034,0
92481,0
16086,1
76084,0
78070,0
28984,1
42689,1
96846,0
27778,1
124136,0
81412,0
81251,0
96856,0
38056,1
65093,0
82626,0
30034,1
113636,0
12823,1
51920,0
72785,0
32641,1
153611,0
85309,0
149629,0
135890,0
52495,0
45534,0
104010,0
45172,0
105449,0
143586,0
81121,0
5626,1
14626,1
102388,0
59133,0
37831,1
22496,1
22828,1
119248,0
76846,0
48340,0
64873,0
68358,0
40560,1
90775,0
130847,0
135468,0
98232,0
120701,0
607,1
157601,0
159186,0
15494,1
112241,0
154814,0
58532,0
85982,0
27380,1
144001,0
15553,1
130820,0
65737,0
114355,0
47709,0
9063,1
94648,0
121397,0
96734,0
146002,0
137974,0
84546,0
91668,0
123012,0
118203,0
121083,0
29190,1
44072,1
3952,1
2925,1
65491,0
78377,0
60586,0
16501,1
82201,0
154489,0
93161,0
86765,0
18401,1
49333,0
86415,0
97560,0
76452,0
68433,0
71676,0
106877,0
149382,0
158272,0
59500,0
83533,0
32457,1
98364,0
86217,0
11263,1
152416,0
12174,1
19422,1
28725,1
33931,1
38094,1
33626,1
50181,0
30025,1
132165,0
157607,0
70606,0
72448,0
138804,0
32190,1
61832,0
130460,0
5104,1
100497,0
45067,1
106698,0
37759,1
57061,0
99648,0
8301,1
26122,1
139508,0
120411,0
105821,0
89749,0
150499,0
127621,0
135090,0
93182,0
35107,1
118984,0
148100,0
21586,1
105951,0
55870,0
142243,0
72993,0
50098,0
147586,0
62437,0
22719,1
86814,0
77439,0
4484,1
3313,1
78183,0
53875,0
159679,0
125249,0
60772,0
61408,0
30536,1
140002,0
87646,0
67701,0
102526,0
77003,0
100170,0
153259,0
96420,0
80481,0
82065,0
71652,0
74979,0
158689,0
74572,0
42665,1
138321,0
78253,0
139919,0
73334,0
84591,0
17424,1
36223,1
105133,0
130704,0
99976,0
37788,1
140906,0
71238,0
86278,0
45328,0
21741,1
35849,1
153454,0
42991,1
91343,0
12678,1
103474,0
129210,0
152320,0
90314,0
137177,0
143023,0
147325,0
28641,1
31122,1
56014,0
117812,0
33071,1
106868,0
6899,1
1538,1
52415,0
147822,0
151945,0
31440,1
2623,1
35579,1
25267,1
19952,1
24252,1
78382,0
107764,0
121523,0
5891,1
115077,0
159299,0
27679,1
116945,0
10188,1
110896,0
144236,0
78604,0
155979,0
84126,0
111263,0
11089,1
48901,0
141487,0
66680,0
58977,0
104258,0
99589,0
89755,0
79635,0
42210,1
89078,0
133441,0
121363,0
115420,0
5713,1
81338,0
131277,0
84813,0
63893,0
122305,0
159392,0
65449,0
64176,0
145094,0
54377,0
75051,0
133488,0
101969,0
146145,0
84880,0
67722,0
87056,0
79923,0
59426,0
86307,0
78444,0
158951,0
140955,0
125715,0
144762,0
96231,0
53146,0
114436,0
104866,0
87304,0
64418,0
108816,0
106426,0
16374,1
36036,1
88086,0
57648,0
19779,1
43834,1
9734,1
122134,0
17131,1
90134,0
110552,0
86394,0
119952,0
61986,0
105187,0
95625,0
58858,0
72668,0
59936,0
92053,0
58344,0
101457,0
141939,0
22059,1
29986,1
117831,0
149760,0
101622,0
157682,0
150306,0
149659,0
102751,0
157395,0
84937,0
112994,0
151211,0
42864,1
34770,1
22230,1
27530,1
98522,0
50174,0
124673,0
60041,0
3509,1
22080,1
74462,0
135877,0
3582,1
139999,0
73004,0
4967,1
53542,0
49394,0
84487,0
16410,1
78618,0
1670,1
62884,0
110115,0
121503,0
55574,0
22030,1
129637,0
19084,1
80324,0
57761,0
52304,0
62442,0
81775,0
116494,0
29126,1
78410,0
154877,0
59598,0
16896,1
52802,0
38497,1
126165,0
46473,0
72878,0
142903,0
62216,0
41187,1
44326,1
54798,0
17459,1
78206,0
48404,0
26247,1
22048,1
122954,0
158463,0
107299,0
79985,0
83380,0
54694,0
32148,1
135041,0
139119,0
148673,0
131927,0
25759,1
17152,1
134788,0
6569,1
43753,1
51975,0
115372,0
143460,0
110222,0
151234,0
48268,0
141850,0
61870,0
121541,0
155188,0
122399,0
35193,1
152965,0
30542,1
5267,1
74776,0
53440,0
19752,1
123938,0
159778,0
28558,1
107423,0
125566,0
87358,0
96032,0
137030,0
80926,0
62072,0
13630,1
82048,0
116568,0
133294,0
114114,0
137208,0
51274,0
68944,0
133350,0
115805,0
35690,1
92269,0
23378,1
26976,1
128515,0
77653,0
152780,0
128561,0
156972,0
126159,0
37449,1
36827,1
5375,1
3309,1
110075,0
93882,0
23625,1
7962,1
130388,0
58811,0
36214,1
105172,0
134898,0
110889,0
24222,1
23244,1
48325,0
10352,1
126541,0
107238,0
17233,1
32026,1
96235,0
44595,1
145824,0
50667,0
83340,0
148906,0
19768,1
73583,0
86211,0
41020,1
137018,0
68972,0
92288,0
10512,1
55352,0
133652,0
45387,0
34140,1
115090,0
12402,1
57625,0
80420,0
37652,1
72157,0
27606,1
106560,0
54064,0
115854,0
91823,0
4926,1
106228,0
156514,0
116564,0
139193,0
146750,0
116560,0
56904,0
41632,1
93060,0
431,1
68878,0
152517,0
53189,0
39706,1
44261,1
120654,0
5075,1
153278,0
29773,1
28381,1
52397,0
26067,1
1479,1
2283,1
63596,0
7181,1
30234,1
44263,1
158940,0
63159,0
130067,0
111003,0
44808,1
52348,0
80279,0
142539,0
44642,1
86242,0
87564,0
130771,0
100726,0
33446,1
145678,0
104993,0
109467,0
73749,0
53977,0
19637,1
33767,1
34558,1
139291,0
28731,1
19466,1
39214,1
99667,0
49907,0
21406,1
115903,0
23607,1
146427,0
146286,0
138677,0
3054,1
124216,0
71999,0
75290,0
2362,1
